#EXPORTTYPE:DATA ALL
#FILE:
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 200F3
#PROJECT:
#DATE/TIME:19.03.2025 15:09
#CORR. FILE:
#TEMPCAL:temp_cal_3Kmin.ngb-td5
#SENSITIVITY:sens_cal_3Kmin.ngb-ed5
#LABORATORY:
#OPERATOR:
#REMARK:CR 1355.7; tot 1431.2
#SAMPLE:
#SAMPLE MASS /mg:75.9
#MATERIAL:
#REFERENCE:Ref.
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:High pressure, steel
#SAMPLE CRUCIBLE MASS /mg:1355.7
#REFERENCE CRUCIBLE MASS /mg:1385.5
#M.RANGE /�V:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:25�C....200�C/-7.0....7.0K/min
#SEGMENT:S1-5/5
#SEG. 1:25�C/7.0(K/min)/50�C
#SEG. 2:50�C/00:15/50�C
#SEG. 3:50�C/5.0(K/min)/200�C
#SEG. 4:200�C/00:30/200�C
#SEG. 5:200�C/7.0(K/min)/50�C

##Temp./�C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
165.99001;85.64333;      -0.29816;50.00000;100.00000;2.91709;5
165.92799;85.66000;      -0.29770;50.00000;100.00000;2.91713;5
165.86600;85.67667;      -0.29724;50.00000;100.00000;2.91717;5
165.80299;85.69333;      -0.29683;50.00000;100.00000;2.91721;5
165.74100;85.71000;      -0.29641;50.00000;100.00000;2.91725;5
165.67799;85.72667;      -0.29597;50.00000;100.00000;2.91730;5
165.61700;85.74333;      -0.29552;50.00000;100.00000;2.91734;5
165.55400;85.76000;      -0.29509;50.00000;100.00000;2.91738;5
165.49200;85.77667;      -0.29467;50.00000;100.00000;2.91742;5
165.43201;85.79333;      -0.29425;50.00000;100.00000;2.91746;5
165.36900;85.81000;      -0.29384;50.00000;100.00000;2.91750;5
165.30701;85.82667;      -0.29341;50.00000;100.00000;2.91754;5
165.24500;85.84333;      -0.29299;50.00000;100.00000;2.91758;5
165.18300;85.86000;      -0.29261;50.00000;100.00000;2.91762;5
165.12100;85.87667;      -0.29219;50.00000;100.00000;2.91766;5
165.06100;85.89333;      -0.29176;50.00000;100.00000;2.91770;5
